name,description
MDR TREATMENT OUTCOME DIED,NULL
MDR TREATMENT OUTCOME FAILED,NULL
MDR TREATMENT OUTCOME LOST TO FOLLOW UP,NULL
MDR TREATMENT OUTCOME NO OUTCOME ASSIGNED,NULL
MDR TREATMENT OUTCOME TOTAL IN CORHORT,NULL
MEASLES ADMISSION,NULL
MEASLES INPATIENT DEATH,NULL
MEASLES UNDER 5 YEARS ADMISSION,NULL
MEASLES UNDER 5 YEARS INPATIENT DEATH,NULL
MEASLES UNDER 5 YEARS NEW,NULL
MED ABSCESS,NULL
MED ACUTE AND TRANSIENT PSYCHOTIC DISORDER,NULL
MED ACUTE MALNUTRITION,NULL
MED ACUTE MALNUTRITION IN PREGNANCY AND LACTATING WOMEN,NULL
"MED ACUTE NUTRITION  ADOLESCENTS & ADULTS ",NULL
MED AIDS,NULL
MED ALCOHOL USE MENTAL DISORDER,NULL
MED ANEMIA,NULL
MED ANEMIA IN PREGNANCY,NULL
MED ANTHRAX,NULL
MED APPENDICITIS,NULL
MED ASTHMA ALL FORMS,NULL
MED BED CAPACITY,NULL
"MED BILHARZIA  SCHISTOSOMIASIS ",NULL
MED BOWEL OBSTRUCTION,NULL
MED BREAST CANCER,NULL
"MED BRONCHITIS  ALL FORMS ",NULL
MED CERVICAL CANCER,NULL
MED CHICKEN POX,NULL
MED CHOLERA,NULL
MED CONGENITAL HEART DISEASES,NULL
MED CONGENITAL MALFORMATIONS,NULL
MED DEPRESSION,NULL
MED DIABETES,NULL
"MED DIARRHOEA DISEASES  NON BLOODY ",NULL
MED DIARRHOEA DISEASES  NON BLOODY  UNDER 5,NULL
MED DIPHTHERIA,NULL
MED DRUG USE MENTAL DISORDER,NULL
MED DYSENTERY,NULL
MED EAR INFECTIONS,NULL
MED EBOLA,NULL
MED ELEPHANTIASIS,NULL
MED EPIGLOTITIS,NULL
MED EPILEPSY,NULL
MED GASTRO INTESTINAL BLEEDING,NULL
MED GENDER BASED PHYSICAL INJURIES,NULL
MED GENERAL ASSAULT INJURIES,NULL
MED GOITRE,NULL
MED H1N1,NULL
MED HERNIA,NULL
MED HYPERTENSION,NULL
"MED INFLUENZA  ALL FORMS ",NULL
MED INPATIENT DAYS,NULL
MED INTESTINAL WORMS,NULL
MED JAUNDICE AND INFECTIVE HEPATITIS,NULL
MED KAPOSI’S SARCOMA,NULL
"MED MALARIA CONFIRMED  EXCLUDING PREGNANT WOMEN ",NULL
MED MALARIA IN PREGNANCY CONFIRMED,NULL
"MED MALARIA IN PREGNANCY  PRESUMPTIVE CLINICAL ",NULL
"MED MALARIA  PRESUMPTIVE CLINICAL EXCLUDING PREGNANT WOMEN ",NULL
MED MARBURG,NULL
MED MASTODITIS,NULL
MED MEASLES,NULL
MED MEDICAL ASSISTANTS IN POSTS,NULL
MED MENINGITIS,NULL
MED MOOD AFFECTIVE DISORDER,NULL
MED MUSCULOSKELETAL PAINS,NULL
MED NEO NATAL TETANUS,NULL
MED NO OF PATIENTS OPERATED ON WITHIN 7 DAYS,NULL
MED NO OF PATIENTS SEEN BY SPEACILIST WITHIN 4 WEEKS OF APPOINTMENT,NULL
MED NO OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF MORE THAN 7 DAYS,NULL
MED NO OF REPORTED KEY MEDICINES STOCK OUTS OF MORE THAN 7 DAYS,NULL
MED NO OF REPORTED NON FUNCTIONAL MEDICAL EQUIPMENT LASTING MORE 7 DAYS,NULL
MED NUMBER OF ADMISSIONS,NULL
MED NUMBER OF DISCHARGES,NULL
MED NUMBER OF INPATIENT DEATHS,NULL
MED NUMBER OF PATIENTS WHO ABSCONDED TREATMENT,NULL
MED OCCUPATIONAL RELATED INJURIES,NULL
MED OFFICERS IN POSTS,NULL
MED ONCHORCERCIASIS,NULL
MED OPD ATTENDANCE,NULL
MED ORGANIC MENTAL DISORDER,NULL
MED OSTEOMYELITIS,NULL
MED OTHER CANCERS,NULL
MED OTHER GENITO URINARY TRACT INFECTION,NULL
MED OTHER IMMUNIZABLE DISEASES,NULL
MED OTHER INFECTIONS OF THE HEART,NULL
MED OTITIS MEDIA,NULL
MED PEPTIC ULCERS DISEASE,NULL
MED PERFORATED STOMACH,NULL
MED PLAGUE,NULL
MED PNEUMONIA,NULL
MED POLIO,NULL
MED PROSTATE CANCER,NULL
MED PUERPERAL MENTAL DISORDER,NULL
MED RABIES,NULL
MED RHEUMATIC HEART DISEASE,NULL
MED RIFT VALLEY FEVER,NULL
MED ROAD TRAFFIC INJURIES,NULL
MED SALMONELLA,NULL
MED SARS,NULL
MED SCHIZOPHRENIA,NULL
MED SEVERE PNEUMONIA,NULL
MED SEXUAL ASSAULT INJURIES,NULL
MED SEXUALLY TRANSMITTED INFECTIONS,NULL
MED SHIGELLA,NULL
MED STROKE,NULL
MED SYPHILIS IN PREGNANCY,NULL
MED TETANUS,NULL
"MED TRAUMA CHEST AND ABDOMEN  TORSO ",NULL
MED TRAUMA EXTREMITIES,NULL
MED TRAUMA HEAD INJURIES,NULL
MED TRAUMA SPINAL INJURIES,NULL
MED TRAUMATIC CONDITIONS,NULL
MED TRYPANOSOMIASIS,NULL
MED TUBERCULOSIS,NULL
MED TUMORS,NULL
MED TYPHOID FEVER,NULL
MED VERY SEVERE PNEUMONIA,NULL
MED YELLOW FEVER,NULL
MENINGITIS ADMISSION,NULL
MENINGITIS INPATIENT DEATH,NULL
MENINGITIS NEW,NULL
ME NUM OF MEDICAL ACQUIRED DURING THE MONTH,NULL
ME NUM OF MEDICAL EQUIP DONATIONS RECEIVED DURING THE MONTH,NULL
ME NUM OF MEDICAL EQUIP LOSSES  INCLUDIN THEFTS  REPORTED,NULL
ME NUM OF MEDICAL EQUIP MANTAINED DURING THE MONTH,NULL
ME NUM OF MEDICAL EQUIP REPORTEDLY IN NEED OF MANTAINANCE DURING THE MONTH,NULL
ME TOT COST OF ALL MEDICAL EQUIP REPAIRS INCURRED DURING THE MONTH,NULL
ME TOTESTIMATED VALUE OF ALL MEDICAL EQUIP LOSSES DURING THE MONTH,NULL
ME TOT ESTIMATED VALUE OF MEDICAL EQUIP RECEIVED DURING THE MONTH,NULL
MH ACUTE & TRANSIENT PSYCHOTIC DISORDER,NULL
MH ALCOHOL USE MENTAL DISORDER,NULL
MH ANXIETY DISORDER,NULL
MH DISSOCIATIVE CONVERSION DISORDER,NULL
MH DRUG USE MENTAL DISORDER,NULL
MH EPILEPSY,NULL
MH HYPERKINETIC CONDUCT DISORDER,NULL
MH MENTAL RETARDATION,NULL
"MH MOOD AFFECTIVE DISORDER  BIPOLAR ",NULL
"MH MOOD AFFECTIVE DISORDER  DEPRESSION ",NULL
"MH MOOD AFFECTIVE DISORDER  MANIC ",NULL
"MH ORGANIC MENTAL DISORDER  ACUTE ",NULL
"MH ORGANIC MENTAL DISORDER  CHRONIC ",NULL
MH OTHERS,NULL
MH PERSONALITY BEHAVIOUR DISORDER,NULL
MH PSYCHOLOGICAL DEVELOPMENT DISORDER,NULL
MH PUERPERAL MENTAL DISORDER,NULL
MH SCHIZO AFFECTIVE DISORDER,NULL
MH SCHIZOPHRENIA,NULL
MH SOMATOFORM DISORDER,NULL
MH STRESS REACTION ADJUSTMENT DISORDER,NULL
MND 14 YEARS & BELOW,NULL
MND 15 19 YEARS,NULL
MND 20 24 YEARS,NULL
MND 25 29 YEARS,NULL
MND 30 YEARS & ABOVE,NULL
MND ABORTION,NULL
MND ANTENATAL,NULL
MND ANTE PARTUM HAEMORRHAGE,NULL
MND ATTENDED ANTENATAL CARE,NULL
MND COMMUNITY,NULL
MND COMPLICATIONS OF ABORTIONS,Termination of pregnancy under 28 weeks whether self induced or medically induced
MND CRITICALLY,NULL
MND DEAD ON ARRIVAL,NULL
MND DID NOT ATTEND ANC,NULL
MND ECTOPIC PREGNANCY,NULL
MND HEALTH FACILITY,NULL
MND INTRAPARTUM,NULL
MND NUMBER OF FRESH STILLBIRTHS,NULL
MND NUMBER OF MACERATED STILLBIRTHS,NULL
MND NUMBER OF NEONATAL DEATHS,NULL
MND POSTPARTUM,NULL
MND POST PARTUM HAEMORRHAGE,NULL
MND POSTPARTUM SEPSIS,NULL
MND PRE ECLAMPSIA ECLAMPSIA,NULL
MND RUPTURED UTERUS,NULL
MND STABLE,NULL
MND TBA,NULL
MND TOTAL NUMBER OF NEWBORNS,NULL
MUSCULOSKELETAL PAINS ADMISSION,NULL
MUSCULOSKELETAL PAINS INPATIENT DEATH,NULL
MUSCULOSKELETAL PAINS NEW,NULL
NCD CASES SEEN ACUTE PSYCHOSIS,NULL
NCD CASES SEEN ALL CONFIRMED CANCERS,NULL
NCD CASES SEEN ALL SUSPECTED CANCERS,NULL
NCD CASES SEEN ASTHA,NULL
NCD CASES SEEN CHRONIC PYCHOSIS,NULL
NCD CASES SEEN DEPRESSION,NULL
NCD CASES SEEN DIABETES,NULL
NCD CASES SEEN EPILEPSY,NULL
NCD CASES SEEN HYPERTENSION,NULL
NCD CASES SEEN PALLIATIVE CARE CLIENTS,NULL
NCD CASES SEEN STROKE,NULL
NCD DEATHS BY NCD TYPE ASTHMA OTHER CRD,NULL
NCD DEATHS BY NCD TYPE CANCER,NULL
NCD DEATHS BY NCD TYPE DIABETES,NULL
NCD DEATHS BY NCD TYPE HYPERTENSION,NULL
NCD DEATHS BY NCD TYPE OTHER CARDIO VASCULA DISEASES,NULL
NCD INJURY AND VIOLENCE GENDER BASED PHYSICAL INJURIES,NULL
NCD INJURY AND VIOLENCE GENERAL ASSAULT INJURIES,NULL
NCD INJURY AND VIOLENCE RAPE CASES,NULL
NCD INJURY AND VIOLENCE ROAD TRAFFIC INJURIES,NULL
NCD INJURY RELATED DEATHS MURDER HOMICIDE,NULL
NCD INJURY RELATED DEATHS ROAD TRAFFIC ACCIDENTS,NULL
NCD INJURY RELATED DEATHS SUICIDE,NULL
NEONATAL DEATHS,NULL
NRU 60 MONTHS <12 YEARS,NULL
NRU 6 59 MONTHS,NULL
NRU <6 MONTHS,NULL
NRU CHECKED BY,NULL
NRU CHILD HIV SERO STATUS,Neonatal Deaths
NRU CHILDREN REFERRED TO HTC,NULL
NRU CHILDREN TESTED FOR HIV,NULL
NRU COMMENTS ON PERFORMANCE INDICATORS,NULL
NRU EXPOSED CHILDREN,NULL
NRU MATERNAL HIV SERO STATUS,NULL
NRU MEAN LENGTH OF STAY,NULL
NRU NEW ADMISSIONS BY GENDER,NULL
NRU NUMBER OF CHILDREN ON ART,NULL
NRU NUMBER OF RELAPSES,NULL
NRU PARENTAL STATUS,NULL
NRU PREPARED BY,NULL
NRU WITH BOTH PARENTS,NULL
NRU WITHOUT BOTH PARENTS,NULL
NRU WITHOUT FATHER,NULL
NRU WITHOUT MOTHER,NULL
NURSES IN POSTS,NULL
NUTRITION DISTRICT HOSPITAL,NULL
NUTRITION FLIPCHART,NULL
NUTRITION HEALTH CENTRE,NULL
NUTRITION HEALTH POST,NULL
NUTRITION LEAFLETS,NULL
NUTRITION NONE,NULL
NUTRITION # OF COMMUNITY MEETINGS COMMEMORATION DAYS,NULL
NUTRITION # OF FILM SHOWS,NULL
NUTRITION # OF INTERACTIVE DRAMA SESSIONS,NULL
NUTRITION # OF ROAD SHOWS,NULL
NUTRITION OTHER,NULL
NUTRITION POSTERS,NULL
NUTRITION RURAL COMM HOSP,NULL
NUTRITION TOTAL# PROVIDED IN THIS QUARTER,NULL
NUTRITION TV DVDS,NULL
OBG ABORTIONS MANAGED D+C,NULL
OBG ABORTIONS MANAGED EVACUATION,NULL
OBG ABORTIONS MANAGED MVA,NULL
OBG ADMISSION CERVICAL CANCER,NULL
OBG ADMISSION OBSETRIC FISTULA,NULL
OBG ADMISSION PUBLIC ABSCESS,NULL
OBG ADMISSION TUBE OVARIAN MASS,NULL
OBG ADMISSION UTERINE FIBROIDS,NULL
OBG COMPLICATION ECTOPIC PREGNANCY,NULL
OBG COMPLICATIONS ABORTIONS,NULL
OBG COMPLICATIONS ANAEMIA IN PREGNANCY,NULL
OBG COMPLICATIONS HYPEREMESIS GRAVIDULUM,NULL
OBG COMPLICATIONS MALARIA IN PREGNANCY,NULL
OBG COMPLICATIONS MOLAR PREGNANCY,NULL
OBG COMPLICATIONS PNEUMONIA IN PREGNANCY,NULL
OBG DEATH CERVICAL CANCER,NULL
OBG DEATH SEPSIS,NULL
OBG DEATH UTERINE FIBROIDS,NULL
OBG OTHER PREGNANCY RELATED DEATH CAUSES,NULL
OBS GYNAECOLOGIST,NULL
# OF HEALTH TALKS IN THIS QUARTER PROVIDED BY CLINICAL OFFICER,NULL
# OF HEALTH TALKS IN THIS QUARTER PROVIDED BY DOCTOR,NULL
# OF HEALTH TALKS IN THIS QUARTER PROVIDED BY HSA,NULL
# OF HEALTH TALKS IN THIS QUARTER PROVIDED BY MA,NULL
# OF HEALTH TALKS IN THIS QUARTER PROVIDED BY NURSE INT,NULL
# OF HEALTH TALKS IN THIS QUARTER PROVIDED BY REGNURSE,NULL
ONC ALL CANCERS OF THE BONE AND CARTILAGE,NULL
ONC ALL MALIGNANT MELANOMA OF THE SKIN,NULL
ONC ALL OTHER CANCER OF THE CENTRAL NERVOUS SYSTEM,NULL
ONC ALL OTHER CANCERS OF THE DIGESTIVE ORGANS,NULL
ONC ALL OTHER CANCERS OF THE ENDOCRINE GLANDS,NULL
ONC ALL OTHER CANCERS OF THE FEMALE GENITAL ORGANS,NULL
ONC ALL OTHER CANCERS OF THE MALE GENITAL ORGANS,NULL
ONC ALL OTHER CANCERS OF THE RESPIRATORY ORGANS,NULL
ONC ALL OTHER CANCERS OF THE THROAT,NULL
ONC ALL OTHER CANCERS OF THE URINARY ORGANS,NULL
ONC BED CAPACITY,NULL
ONC BRAIN CANCER,NULL
ONC BREAST CANCER,NULL
ONC BRONCHUS CANCER,NULL
ONC BURKITS LYMPHOMAS,NULL
ONC CANCER OF THE ANUS,NULL
ONC CANCER OF THE BLADDER,NULL
ONC CANCER OF THE EYE,NULL
ONC CANCER OF THE LIP ORAL CAVITY AND PHARYNX,NULL
ONC CANCER OF THE LIVER,NULL
ONC CANCER OF THE OESOPHAGUS,NULL
ONC CANCER OF THE OVARY,NULL
ONC CANCER OF THE PANCREAS,NULL
ONC CANCER OF THE RECTUM,NULL
ONC CANCER OF THE THYROID GLAND,NULL
ONC CANCER OF THE TRACHEA BRONCHUS AND LUNGS,NULL
ONC CANCER OF THE VAGINA,NULL
ONC CANCER OF THE VULVA,NULL
ONC CERVICAL CANCER,NULL
ONC COLON CANCER,NULL
ONC DERMATOFIBROSARCOMA CANCER,NULL
ONC GASTRIC STOMACH CANCER,NULL
ONC HODGIKINS AND NON HODGIKINS LYMPAS,NULL
ONC IN PATIENT DAYS,NULL
ONC KAPOSIS SARCOMA,NULL
ONC KIDNEY CANCER,NULL
ONC LARYPHARYNGEAL CANCER,NULL
ONC LEUKEMIA,NULL
ONC LUNGS CANCER,NULL
ONC MELANOM CANCER,NULL
ONC NASOPHARYNGEAL CANCER,NULL
ONC NO OF PATIENTS OPERATED ON WITHIN 7 DAYS,NULL
ONC NO OF PATIENTS SEEN BY SPEACILIST WITHIN 4 WKS OF APPOINTMENT,NULL
ONC NO OF PATIENTS WHO ABSCONDED TREATMENT,NULL
ONC NO OF PATIENTS WHO COMPLETED TREATMENT,NULL
ONC NO OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF MORE THAN 7 DAYS,NULL
ONC NO OF REPORTED KEY MEDICINES STOCK OUTS OF MORE THAN 7 DAYS,NULL
ONC NO OF REPORTED NON FUNCTIONAL MEDICAL EQUIPMENT LASTING MORE THAN 7DAYS,NULL
ONC NUMBER OF ADMISSIONS,NULL
ONC NUMBER OF DISCHARGES,NULL
ONC NUMBER OF IN PATIENT DEATHS,NULL
ONC NUMBER OF OPERATIONS,NULL
ONC OPD TOTAL ATTENDANCE,NULL
ONC OROPHARYNGEAL CANCER,NULL
ONC PENILE CANCER,NULL
ONC PROSTATE CANCER,NULL
ONC TRACHEA CANCER,NULL
OPD TOTAL ATTENDANCE <5 YEARS,NULL
OPD TOTAL ATTENDANCE 5+ YEARS,NULL
OPHTHALMOLOGIST,NULL
OR ALL OTHER BONE CONDITIONS,NULL
OR ARTHRITIS GOUT RH ARTHRITIS,NULL
OR ASEPTIC ARTHRITIS,NULL
OR BED CAPACITY,NULL
ORC ABOVE ELBOW,NULL
ORC ABOVE ELBOW ORTHOSIS,NULL
ORC ABOVE KNEE PROSTHESIS EXOSKELETON,NULL
ORC ABOVE KNEE PROSTHESIS MODULAR,NULL
ORC BACK STOP ONLY,NULL
ORC BELOW ELBOW,NULL
ORC BELOW KNEE IRON – B STOPS,NULL
ORC BELOW KNEE IRONS B STOPS BILATERAL,NULL
"ORC BELOW KNEE PROSTHESIS  ENDOSKELETON ",NULL
ORC BELOW KNEE PROSTHESIS PTB,NULL
ORC CERVICAL COLLAR – HARD,NULL
ORC CERVICAL COLLAR – SPONGY,NULL
ORC DROP FOOT SPLINT,NULL
ORC ELBOW DISARTICULATION,NULL
ORC EXTENSION PROSTHESIS WITH KNEE JOINT,NULL
ORC EXTENSION PROSTHESIS WITHOUT KNEE JOINT,NULL
ORC HAND ORTHOSIS,NULL
ORC HIP DISARTICULATION PROSTHESIS,NULL
ORC JOINT CALIPER WITH DROP LOCK,NULL
"ORC JOINTED CALIPER WITH SWISS LOCK  SINGLE ",NULL
ORC JOINTED KAFO WITH OFFSET JOINT,NULL
"ORC KNEE STABILIZER  REHABILITATIVE CORRECTIVE ",NULL
OR CONGENITAL DISEASE,NULL
OR CONTRACTURES OF JOINTS,NULL
OR CONTUSION,NULL
ORC PARTIAL FOOT AMPUTATION,NULL
ORC RAISE COMPENSATION – CORK 25CM,NULL
ORC RAISE COMPENSATION – RUBBER,NULL
ORC SHOULDER DISARTICULATION,NULL
ORC SPINAL CORSET LUMBAR SACRAL,NULL
ORC SPINAL CORSET – MILWAUKEE,NULL
ORC SPINAL CORSET – RAHMEN STUTZ,NULL
"ORC STRAIGHT BAR CALIPER  BILATERAL ",NULL
"ORC STRAIGHT BAR CALIPER  UNILATERAL ",NULL
ORC SURGICAL FOOTWEAR,NULL
ORC SYMES AMPUTATION,NULL
ORC THROUGH KNEE CONVENTIONAL,NULL
"ORC THROUGH KNEE  KNEE DISARTICULATION ",NULL
ORC TRANSVERSAL LONGITUDINAL ARCH SUPPORT,NULL
ORC WRIST DISARTICULATION,NULL
OR DEGENERATIVE HYPERTROPHIC SPONDYLITIS,NULL
OR DEGENERATIVE JOINT ARTHRITIS,NULL
OR DISLOCATIONS OF ALL TYPES,NULL
OR DISLOCATIONS OF ALL TYPES OSTEOMYELITIS,NULL
OR FRACTURE OF ALL TYPES,NULL
OR GRANULOMAS,NULL
OR INPATIENT DAYS,NULL
OR MALIGNANT TUMOURS,NULL
OR NON MALIGNANT TUMOURS,NULL
OR NO OF DEATHS,NULL
OR NO OF DISCHARGES,NULL
OR NO OF PATIENTS OPERATED ON WITHIN 7 DAYS,NULL
OR NO OF PATIENTS SEEN BY SPECIALIST WITHIN 4WKS OF APPOINTMENT,NULL
OR NO OF PATIENTS WHO ABSCONDED TREATMENT,NULL
OR NO OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF MORE THAN 7 DAYS,NULL
OR NO OF REPORTED KEY MEDICINES STOCK OUTS OF MORE THAN 7 DAYS,NULL
OR NO OF REPORTED NON FUNCTIONAL MEDICAL EQUIPMENT LASTING MORE THAN 7DAYS,NULL
OR NUMBER OF ADMISSIONS,NULL
OR OPD TOTAL ATTENDANCE,NULL
OR PARALYSIS DUE TO HYPERTENSION,NULL
OR SEPTIC ARTHRITIS,NULL
OR TENDON INJURIES,NULL
OR TENDONITIS,NULL
OR TRAUMATIC AMPUTATION,NULL
OTHER GENITO URINARY TRACT INFECTION ADMISSION,NULL
OTHER GENITO URINARY TRACT INFECTION INPATIENT DEATH,NULL
OTHER GENITO URINARY TRACT INFECTION NEW,NULL
OTHER HEART DISEASES ADMISSION,NULL
OTHER HEART DISEASES INPATIENT DEATH,NULL
OTHER HEART DISEASES NEW,NULL
OTHER LOWER RESPIRATORY INFECTION ADMISSION,NULL
OTHER LOWER RESPIRATORY INFECTION INPATIENT DEATH,NULL
OTHER LOWER RESPIRATORY INFECTION NEW,NULL
OTHER ORAL CONDITIONS ADMISSION,NULL
OTHER ORAL CONDITIONS INPATIENT DEATH,NULL
OTHER ORAL CONDITIONS NEW,NULL
OTHER SKIN CONDITIONS ADMISSION,NULL
OTHER SKIN CONDITIONS INPATIENT DEATH,NULL
OTHER SPECIFY PACKAGING AND UNIT,NULL
OTHER SPECIFY QUANTITY DISTRIBUTED TO BENEFICIARIES,NULL
OTHER SPECIFY QUANTITY LOST,NULL
OTHER SPECIFY QUANTITY USED FOR COOKING DEMONSTRATION,NULL
OTHER SPECIFY REQUEST FOR THE FOLLOWING MONTH,NULL
OTHER SPECIFY STOCK DELIVERED IN THE MONTH,NULL
OTHER SPECIFY STOCK ON THE FIRST DAY OF THE MONTH,NULL
OTHER SPECIFY STOCK ON THE LAST DAY OF THE MONTH,NULL
OTP 60 MONTHS < 12 YEARS,NULL
OTP 6 59 MONTHS,NULL
OTP CHECKED BY,NULL
OTP CHILD HIV SEROSTATUS,NULL
OTP CHILDREN REFERRED FOR HTC,NULL
OTP CHILDREN TESTED FOR HIV,NULL
OTP COMMENTS ON PERFOMANCE INDACATORS,NULL
OTP DIRECT ADMISSIONS,NULL
OTP EXPOSED CHILDREN,NULL
OTP MATERNAL HIV SEROSTATUS,NULL
OTP MEAN LENGTH OF STAY,NULL
OTP NEW ADMISSIONS BY GENDER,NULL
OTP NRU TRANSFERS,NULL
OTP NUMBER OF CHILDREN ON ART,NULL
OTP NUMBER OF RELAPSES,NULL
OTP NUMBER OF TWIN CHILDREN,NULL
OTP PREPARED BY,NULL
PAEDIATRICIAN,NULL
PARTNER SLIPS DISTRIBUTED,NULL
PARTNER SLIPS RETRIEVED,NULL
PATHOLOGIST,NULL
PATIENTS TESTED FOR HIV,NULL
PATIENTS TESTED FOR HIV AS A COUPLE,NULL
PC FEMALES,NULL
PC MALES,NULL
PC PATIENTS REGISTERED IN MONTH,NULL
PED ACUTE MALNUTRITION,NULL
PED AIDS,NULL
PED ALL CANCERS,NULL
PED ALL MALARIA UNDER 5 YEARS,NULL
PED ALL SURGICAL CONDITIONS,NULL
PED ANAEMIA,NULL
PED ASTHMA ALL FORMS,NULL
PED BED CAPACITY,NULL
PED BILHARZIA,NULL
"PED BRONCHITIS  ALL FORMS ",NULL
PED CHICKEN POX,NULL
PED CHOLERA,NULL
PED CONGENITAL HEART DISEASES,NULL
PED DIARRHOEA DISEASES  NON BLOODY  <5,NULL
PED DIARRHOEA DISEASES  NON BLOODY  5>,NULL
PED DIPHTHERIA,NULL
PED DYSENTERY,NULL
PED EAR INFECTIONS,NULL
PED EPIGLOTITIS,NULL
PED EPILEPSY,NULL
PED GENDER BASED PHYSICAL INJURIES,NULL
PED GENERAL ASSAULT INJURIES,NULL
PED GENERAL MALNUTRITION,NULL
PED GENERAL PALSY,NULL
PED GOITRE,NULL
"PED INFLUENZA  ALL FORMS ",NULL
PED IN PATIENT DAYS,NULL
PED INTESTINAL WORMS,NULL
PED JAUNDICE AND INFECTIVE HEPATITIS,NULL
"PED MALARIA  PRESUMPTIVE ",NULL
PED MASTODITIS,NULL
PED MEASLES,NULL
PED MENINGITIS,NULL
PED MUSCULOSKELETAL PAINS,NULL
PED NEONATAL TETANUS,NULL
PED NO OF PATIENTS OPERATED ON WITHIN 7 DAYS,NULL
PED NO OF PATIENTS SEEN BY SPECIALIST WITHIN 4WKS OF APPOINTMENT,NULL
PED NO OF PATIENTS WHO ABSCONDED,NULL
PED NO OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF MORE THAN 7 DAYS,NULL
PED NO OF REPORTED KEY MEDICINES STOCK OUTS OF MORE THAN 7 DAYS,NULL
"PED NO OF REPORTED NON FUNCTIONAL MEDICAL EQUIPMENT LASTING MORE THAN 7DAYS			",NULL
PED OCCUPATIONAL RELATED INJURIES,NULL
PED OPD TOTAL ATTENDANCE,NULL
PED OTHER GENITO URINARY TRACT INFECTION,NULL
PED OTHER IMMUNIZABLE DISEASES,NULL
PED OTHER INFECTIONS OF THE HEART,NULL
PED OTITIS MEDIA,NULL
PED PLAGUE,NULL
"PED PNEUMONIA  5 YR AND ABOVE  ",NULL
PED PNEUMONIA UNDER 5,NULL
PED POLIO,NULL
PED RABIES,NULL
PED RHEUMATIC HEART DISEASE,NULL
PED ROAD TRAFFIC INJURIES,NULL
PED SEPSIS,NULL
PED SEXUAL ASSAULT INJURIES,NULL
PED SEXUALLY TRANSMITTED INFECTIONS,NULL
PED TETANUS,NULL
PED TOTAL NUMBER OF ADMISSIONS,NULL
PED TOTAL NUMBER OF DISCHARGES,NULL
PED TOTAL NUMBER OF IN PATIENT DAYS,NULL
PED TOTAL NUMBER OF IN PATIENT DEATHS,NULL
PED TRAUMA CHEST AND ABDOMEN,NULL
PED TRAUMA EXTREMITIES,NULL
PED TRAUMA HEAD INJURIES,NULL
PED TRAUMA SPINAL INJURIES,NULL
PED TRAUMATIC CONDITIONS,NULL
PED TUBERCULOSIS,NULL
PED TYPHOID FEVER,NULL
PED YELLOW FEVER,NULL
"PHA ALDOMET  METHODOPAL ",NULL
PHA AMINOPHYLLINE,NULL
PHA ATROPINE SULPHATE,NULL
PHA BENZHEXOL,NULL
PHA BENZYL PENICILLIN,NULL
PHA CHLORAMPHENICOL,NULL
PHA CHLORPROMAZINE,NULL
PHA CIMETIDINE,NULL
PHA CULTURE PLATES,NULL
PHA DAPSON,NULL
PHA DEFIBULLATOR,NULL
PHA DENTAL AMALGAM,NULL
PHA DEXAMETHAZONE EYE DROPS 01%,NULL
PHA DIAZEPAM,NULL
PHA DIGOXIN,NULL
PHA ECG,NULL
PHA EDTA TUBES,NULL
PHA FBC MACHINE,NULL
PHA FRUSEMIDE,NULL
PHA FUNCTIONING VENTILATOR,NULL
PHA GENTAMICIN,NULL
PHA GLIBENCLAMIDE,NULL
PHA GLUCOSE REAGENTS,NULL
PHA GLYCERYLTRINITRATE,NULL
PHA HALOTHANE,NULL
PHA HORMONES,NULL
PHA ISOTONE,NULL
PHA LENTE INSULIN,NULL
PHA LIGNOCAINE CARTRIDGE,NULL
PHA METRONIDAZOLE,NULL
PHA MOBILE X RAY MACHINE,NULL
PHA MORPHINE,NULL
PHA NASO GASTRIC TUBES,NULL
PHA OXYTOCIN,NULL
PHA PARALDEHYDE,NULL
PHA PETHIDINE,NULL
PHA PREDNISOLONE,NULL
PHA PROPRANOLOL,NULL
PHA RANITIDINE,NULL
PHA REAGENTS FOR HIV,NULL
PHARMACIST IN POST,NULL
PHARMACY TECHN IN POST,NULL
PHA SALBUTAMOL INHALER,NULL
PHA SALBUTAMOL NEBULIZER,NULL
PHA SOLUBLE INSULIN,NULL
PHA SUCTION TUBES,NULL
PHA SUTURES,NULL
PHA SYNTOMETRINE,NULL
PHA THERMAL PAPER,NULL
PHA THIOPENTONE,NULL
PHA U + E MACHINE,NULL
PHA ULTRA SOUND,NULL
PHA URINARY CATHETERS,NULL
PHA WARFARIN,NULL
PHA X RAY FILMS,NULL
PHYSICIAN,NULL
PHYSIOTHERAPIST,NULL
PLAGUE ADMISSION,NULL
PLAGUE INPATIENT DEATH,NULL
PLC AIDS,NULL
PLC ALL CANCER OF THE CENTRAL NERVOUS SYSTEM,NULL
PLC ALL CANCERS OF DIGESTIVE ORGANS,NULL
PLC ALL CANCERS OF RESPIRATORY ORGANS,NULL
PLC ALL CANCERS OF THE BONE AND CARTILAGE,NULL
PLC ALL CANCERS OF URINARY ORGANS,NULL
PLC ALL FEMALE GENITAL ORGANS CANCERS,NULL
