ID NUMBER,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,2.02.a who is responsible for collecting,2.02.b what additional roles/jobs,2.02.c where does it go,2.02.d How is it transmitted/shared,2.02.e How often,2.02.f How do you use,2.02.g how do others use,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,Level number,Level
2407,DM,2,TEST ONE,MI,CHECKLIST,0,0,0,0,QUARTERLY,DECISION,0,Test 1,Missing Information,Checklist,2,District
2407,DM,2,TEST ONE,MI,CHECKLIST,0,0,0,0,QUARTERLY,MENTOR,0,Test 1,Missing Information,Checklist,2,District
2407,DM,2,TEST TWO,MI,CHECKLIST,0,0,0,0,QUARTERLY,DECISION,0,Test 2,Missing Information,Checklist,2,District
2407,DM,2,TEST TWO,MI,CHECKLIST,0,0,0,0,QUARTERLY,MENTOR,0,Test 2,Missing Information,Checklist,2,District
2407,DM,3,CD4COUNT,REFER,MI,0,0,0,0,DAILY,DECISION,0,CD4 Count,Referral,Missing Information,2,District
2407,DM,3,CD4COUNT,REFER,MI,0,0,0,0,DAILY,PROBLEMSOLVE,0,CD4 Count,Referral,Missing Information,2,District
2407,DM,3,CD4COUNT,BLOODDONOR,MI,0,0,0,0,DAILY,DECISION,0,CD4 Count,Blood Donor,Missing Information,2,District
2407,DM,3,CD4COUNT,BLOODDONOR,MI,0,0,0,0,DAILY,PROBLEMSOLVE,0,CD4 Count,Blood Donor,Missing Information,2,District
2407,DM,4,TEST CD4COUNT,FOLLOWUP,REG,0,0,0,0,DAILY,RESMOB,0,Test CD4 Count,Default Followup,Register,2,District
2407,DM,6,NAME,EID,REG,0,0,0,0,DAILY,DRUG ALL,0,Name,Early Infant Diagnosis,Register,2,District
2407,DM,6,NAME,EID,REG,0,0,0,0,DAILY,RESMOB,0,Name,Early Infant Diagnosis,Register,2,District
2407,DM,6,NAME,EID,REG,0,0,0,0,DAILY,DRUG MANAGE,0,Name,Early Infant Diagnosis,Register,2,District
2407,DM,6,REGNUM,EID,REG,0,0,0,0,DAILY,DRUG ALL,0,Registration Number,Early Infant Diagnosis,Register,2,District
2407,DM,6,REGNUM,EID,REG,0,0,0,0,DAILY,RESMOB,0,Registration Number,Early Infant Diagnosis,Register,2,District
2407,DM,6,REGNUM,EID,REG,0,0,0,0,DAILY,DRUG MANAGE,0,Registration Number,Early Infant Diagnosis,Register,2,District
2407,DM,6,TEST,EID,REG,0,0,0,0,DAILY,DRUG ALL,0,Number of individuals tested,Early Infant Diagnosis,Register,2,District
2407,DM,6,TEST,EID,REG,0,0,0,0,DAILY,RESMOB,0,Number of individuals tested,Early Infant Diagnosis,Register,2,District
2407,DM,6,TEST,EID,REG,0,0,0,0,DAILY,DRUG MANAGE,0,Number of individuals tested,Early Infant Diagnosis,Register,2,District
2407,DM,7,DRUG SUPPLY,DRUG SUPPLY,SUPPLYLIST,0,0,0,0,QUARTERLY,DECISION,0,Drug Supply,Drug Supply,Supply List,2,District
2407,DM,8,HIVEXPO,BLOODDONOR,GUIDELINE BLOOD,0,0,0,0,MI,DECISION,0,Exposed to HIV,Blood Donor,Blood Donation Guideline,2,District
2407,DM,8,HIVEXPO,BLOODDONOR,GUIDELINE BLOOD,0,0,0,0,MI,PROBLEMSOLVE,0,Exposed to HIV,Blood Donor,Blood Donation Guideline,2,District
2407,DM,8,PROGPERFORM,PROGPERFORM,GUIDELINE,0,0,0,0,MI,MI,0,Program Performance,Program Performance,"National, Regional, or International Guideline",2,District
2407,DM,9,TEST,BLOODDONOR,RPT,0,0,0,0,MONTHLY,GENRPT,0,Number of individuals tested,Blood Donor,Report,2,District
2407,DM,9,TEST,BLOODDONOR,RPT,0,0,0,0,MONTHLY,PLAN,0,Number of individuals tested,Blood Donor,Report,2,District
2407,DM,9,TEST,BLOODDONOR,RPT,0,0,0,0,MONTHLY,DECISION,0,Number of individuals tested,Blood Donor,Report,2,District
2408,DM,1,NA,NO AUTH,NA,0,0,0,0,NA,NA,0,Not Available,No Authority,Not Available,2,District
2408,DM,2,NA,NO AUTH,NA,0,0,0,0,NA,NA,0,Not Available,No Authority,Not Available,2,District
2408,DM,7,HIV STAFF,PRIORITIZE RESOURCE,ENVIRO,0,0,0,0,BIANNUAL AN,STAKEENGAGE,0,Staff HIV Results,Resource Prioritization,Environmental Health,2,District
2408,DM,7,HIV STAFF,PRIORITIZE RESOURCE,ENVIRO,0,0,0,0,BIANNUAL AN,PLAN,0,Staff HIV Results,Resource Prioritization,Environmental Health,2,District
2408,DM,9,COST,COST,PER DHMT,0,0,0,0,QUARTERLY,STAKEENGAGE,0,Cost And Price,Cost And Price,District Health Management Team,2,District
2408,DM,9,COST,COST,PER SECHEAD,0,0,0,0,QUARTERLY,STAKEENGAGE,0,Cost And Price,Cost And Price,Section Head,2,District
3111,DH,1,DRUG CONSUMP,0,CARD DRUGTLY,PER PHARM,DISPERSE,OFF HMIS,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Drug Consumption,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG CONSUMP,0,CARD DRUGTLY,PER PHARM,DISPERSE,OFF HMIS,INPER HARDCOPY,MONTHLY,DRUG ALL,PROGPERFORM,Drug Consumption,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG CONSUMP,0,CARD DRUGTLY,PER PHARM,DISPERSE,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Drug Consumption,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG CONSUMP,0,CARD DRUGTLY,PER PHARM,DISPERSE,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,PROGPERFORM,Drug Consumption,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG SUPPLY,0,CARD DRUGTLY,PER PHARM PRMT,DISPERSE,OFF HMIS,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Drug Supply,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG SUPPLY,0,CARD DRUGTLY,PER PHARM PRMT,DISPERSE,OFF HMIS,INPER HARDCOPY,MONTHLY,DRUG ALL,PROGPERFORM,Drug Supply,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG SUPPLY,0,CARD DRUGTLY,PER PHARM PRMT,DISPERSE,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Drug Supply,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG SUPPLY,0,CARD DRUGTLY,PER PHARM PRMT,DISPERSE,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,PROGPERFORM,Drug Supply,0,Drug Tally Card,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,ART,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,ART,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,ART,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,ANC,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,ANC,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,ANC,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,MATERNITY,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,MATERNITY,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER PHARM PRMT,MATERNITY,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,ART,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,ART,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,ART,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,ANC,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,ANC,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,ANC,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,MATERNITY,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,MATERNITY,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER CLERK STAT,MATERNITY,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,ART,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,ART,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,ART,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,ANC,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,ANC,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,ANC,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,MATERNITY,OFF HIVUNIT,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,MATERNITY,OFF DHO,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,1,DRUG SUPPLY,0,SYS EMR,PER COOR ART,MATERNITY,OFF PHARM,INPER HARDCOPY,MONTH Q,DRUG ALL,DRUG ALL,Drug Supply,0,EMR,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INTERNET,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INTERNET,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INTERNET,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INTERNET,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INTERNET,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INTERNET,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INTERNET,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INTERNET,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,PHONE,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INTERNET,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,SYS DHIS2,MONTHLY,DRUG ALL,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INPER HARDCOPY,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,PHONE,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INTERNET,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,SYS DHIS2,MONTHLY,STAFFING,DRUG ALL,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INPER HARDCOPY,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,PHONE,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INTERNET,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,SYS DHIS2,MONTHLY,DRUG ALL,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,INPER HARDCOPY,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,PHONE,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,ATTENDCLINDAY,0,REG ANC,PER CLERK STAT,GENRPT,OFF HMIS,SYS DHIS2,MONTHLY,STAFFING,STAFFING,Client Attend Clinic Daily,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,DRUG ALL,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,DRUG ALL,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,STAFFING,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,STAFFING,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,STAFFING,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,DRUG ALL,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,DRUG ALL,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,DRUG ALL,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,INPER HARDCOPY,MONTHLY,STAFFING,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,PHONE,MONTHLY,STAFFING,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,SYS DHIS2,SYS DHIS2,MONTHLY,STAFFING,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,DRUG ALL,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,DRUG ALL,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,STAFFING,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,STAFFING,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,STAFFING,DRUG ALL,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,INPER HARDCOPY,MONTHLY,DRUG ALL,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,PHONE,MONTHLY,DRUG ALL,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
3111,DH,2,TEST HIVNEG PREGNANT,0,REG ANC,PER CLERK STAT,GENRPT,OFF DHO,SYS DHIS2,MONTHLY,DRUG ALL,STAFFING,Number of pregnant women who tested HIV negative,0,Antenatal Care Register,3,Facility
