Program,Table,Element,Abbreviation,Topic,HIV_Flag,REPORT_Flag,TB_Flag,ART_Flag,Maternity_Flag,Date_Flag
HMIS,DHIS,ALL OTHER SURGICAL CONDITIONS NEW,ALL,,N,N,N,N,N,N
HMIS,DHIS,AM NUM OF ASSETS REPORTEDLY IN NEED OF MANTAINANCE,AM,AM,N,N,N,N,N,N
HMIS,DHIS,AM NUMBER OF ASSET LOSSES  INCLUDING THEFTS ,AM,AM,N,Y,N,N,N,N
HMIS,DHIS,AM NUMBER OF ASSETS ACQUIRED,AM,AM,N,Y,N,N,N,N
HMIS,DHIS,AM NUMBER OF ASSETS DONATIONS RECEIVED,AM,AM,N,Y,N,N,N,N
HMIS,DHIS,AM NUMBER OF ASSETS MANTAINED,AM,AM,N,Y,N,N,N,N
HMIS,DHIS,AM TOT ESTIMATED VALUE OF ASSETS RECEIVED  PURCHASES AND DONATIONS ,AM,AM,N,N,N,N,N,N
HMIS,DHIS,AM TOTAL COST OF ALL ASSET REPAIRS INCURRED,AM,AM,N,Y,N,N,N,N
HMIS,DHIS,AM TOTAL ESTIMATED VALUE OF ALL ASSETS LOSSES,AM,AM,N,Y,N,N,N,N
HMIS,DHIS,ANAEMIA ADMISSION,ANAEMIA,,N,N,N,N,N,N
HMIS,DHIS,ANAEMIA INPATIENT DEATH,ANAEMIA,,N,N,N,N,N,N
HMIS,DHIS,ANAEMIA NEW,ANAEMIA,,N,N,N,N,N,N
HMIS,DHIS,ANC ART STATUS 1ST VISIT NOT ON ART,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC ART STATUS 1ST VISIT ON ART BEFORE ANC,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC ART STATUS 1ST VISIT START ART 0 27 WKS,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC ART STATUS 1ST VISIT START ART 28+ WKS,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC HIV STATUS 1ST VISIT NEW +VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV STATUS 1ST VISIT NEW VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV STATUS 1ST VISIT NOT DONE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV STATUS 1ST VISIT PREV +VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV STATUS 1ST VISIT PREV VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV TEST RESULT NEW +VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV TEST RESULT NEW VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV TEST RESULT NOT DONE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV TEST RESULT PREV +VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC HIV TEST RESULT PREV VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC NEW WOMEN REGISTERED,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC NOT ON ART,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC ON ART BEFORE ANC,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC PRE ECLAMSIA YES,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECEIVED 2+ TTV DOSES,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECEIVED FEFO 120+ TABS,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECIEVED 0 SP DOSES,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECIEVED 1X3 SP TABS,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECIEVED 2X3 SP TABS,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECIEVED ALBENDAZOLE 1 DOSE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECIEVED ITN,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC RECIEVED NVP,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC STARTED 1 VISITS IN WK 0 12,ANC,ANC,Y,Y,N,N,N,N
HMIS,DHIS,ANC SYPHILIS STATUS +VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC SYPHILIS STATUS UNKNOWN,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC SYPHILIS STATUS VE,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ANC TOT STARTED ART 28+ WKS,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC TOTAL WITH 1 VISIT,ANC,ANC,Y,Y,N,N,N,N
HMIS,DHIS,ANC TOTAL WITH 2 VISITS,ANC,ANC,Y,Y,N,N,N,N
HMIS,DHIS,ANC TOTAL WITH 3 VISITS,ANC,ANC,Y,Y,N,N,N,N
HMIS,DHIS,ANC TOTAL WITH 4 VISITS,ANC,ANC,Y,Y,N,N,N,N
HMIS,DHIS,ANC TOTAL WITH 5+ VISITS,ANC,ANC,Y,Y,N,N,N,N
HMIS,DHIS,ANC TOTSTARTED ART AT 0 27 WKS,ANC,ANC,Y,N,N,Y,N,N
HMIS,DHIS,ANC WOMEN ON CPT,ANC,ANC,Y,N,N,N,N,N
HMIS,DHIS,ART ADHERENCE 0 – 6 DOSES MISSED,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART ADHERENCE 7+ DOSES MISSED,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART ADHERENCE UNKNOWN,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART ADULTS 15 YEARS OR OLDER AT ART INITIATION,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART ADULTS 15 YEARS OR OLDER AT ENROLMENT,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART ANC,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART ARV SUPPLY HUB SITE,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART BLOOD COLLECTION,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART BREASTFEEDING MOTHERS,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART CD4 BELOW THRESHOLD,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART CD4 COUNT  ON SITE ,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART CHILDREN 12 23 MONTHS,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART CHILDREN 2 BELOW 24 MONTHS AT ENROLM,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART CHILDREN 24 M 14 YRS AT ART INITIATION,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART CHILDREN 24 MONTHS 14 YRS AT ENROLM,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART CHILDREN BELOW 24 M AT ART INITIATION,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART COHORT 108 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 12 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 12 MONTH SURVIVAL CHILDREN,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 12 MONTH SURVIVAL OPTIONB+,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 120 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 24 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 24 MONTH SURVIVAL OPTIONB+,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 36 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 48 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 6 MONTH SURVIVAL OPTIONB+,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 60 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 72 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 84 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART COHORT 96 MONTH SURVIVAL ALL AGES,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART CONFIRMED INFECTED PATIENTS,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART CURRENT EPISODE OF TB,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART DEFAULTED,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART DEFAULTED  PRE ART ,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART DIED  PRE ART ,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART DIED AFTER THE END OF THE 3RD MONTH AFTER ART INITIATION,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART DIED TOTAL,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART DIED WITHIN THE 1ST MONTH AFTER ART INITIATION,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART DIED WITHIN THE 2ND MONTH AFTER ART INITIATION,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART DIED WITHIN THE 3RD MONTH AFTER ART INITIATION,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART END TIME,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART EXPOSED INFANTS,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART FIRST ART PATIENT REG,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART FP,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART HCC MALES  ALL AGES ,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART HCC NON PREGNANT FEMALES,ART,ART,Y,N,N,Y,Y,N
HMIS,DHIS,ART HCC PREGNANT FEMALES,ART,ART,Y,N,N,Y,Y,N
HMIS,DHIS,ART HCC TOTAL REGISTERED,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART HIV EXP CHILD FUP,ART,HIV,Y,N,N,Y,N,N
HMIS,DHIS,ART INFANTS <12 MTHS PCR+,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART INFANTS BELOW 2 MONTHS AT ENROLMENT,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART KS KAPOSI’S SARCOMA,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART MALES,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART MATERNITY,ART,ART,Y,N,N,Y,Y,N
HMIS,DHIS,ART NEVER TB OR TB OVER 2 YEARS AGO,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART NEW ACTION POINTS FOR CLINIC TEAM,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART NEW ACTION POINTS FOR SUPERVISION TEAM,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART NON PREGNANT FEMALES,ART,ART,Y,N,N,Y,Y,N
HMIS,DHIS,ART PATIENTS ALIVE ON ART CURRENTLY ON CPT,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS ENROLLED FIRST TIME,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS INITIATED ON ART FIRST TIME,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS RE ENROLLED,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS RE INITIATED ON ART,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS RETAINED IN PRE ART CURRENTLY ON CPT,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS RETAINED IN PRE ART CURRENTLY ON IPT,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS TRANSFERRED IN,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PATIENTS TRANSFERRED IN ON ART,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART PREGNANT FEMALES,ART,ART,Y,N,N,Y,Y,N
HMIS,DHIS,ART PREGNANT WOMEN,ART,ART,Y,N,N,Y,Y,N
HMIS,DHIS,ART PRES SEV HIV DISEASE AGE <12 M,ART,HIV,Y,Y,N,Y,N,N
HMIS,DHIS,ART REGIMENS OTHER  PAED ADULT ,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 1A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 1P,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 2A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 2P,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 3A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 3P,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 4A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 4P,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 5A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 6A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 7A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 8A,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART REGIMENS REGIMEN 9P,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART SIDE EFFECTS ANY SIDE EFFECTS,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART SIDE EFFECTS NONE,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART SIDE EFFECTS UNKNOWN,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART START TIME,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART STARTED ART,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART STI TREAT,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART STOPPED TAKING ARVS,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART TB REG INITIATION ,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TB STATUS CONF NOT ON RX,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TB STATUS CONF ON TB RX,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TB STATUS NOT SUSPECTED,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TB STATUS SUSPECTED,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TB STATUS UNKNOWN,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TB WITHIN THE LAST 2 YEARS,ART,ART,Y,N,Y,Y,N,N
HMIS,DHIS,ART TLC <1200 MM3,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART TOTAL ALIVE AND ON ART,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART TOTAL PERSONS GIVEN PEP IN LAST QUARTER,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART TOTAL REGISTERED,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART TOTAL RETAINED ALIVE IN PRE ART FOLLOW UP,ART,ART,Y,Y,N,Y,N,N
HMIS,DHIS,ART TRANSFERRED OUT,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART TRANSFERRED OUT  PRE ART ,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART TRANSFUSION,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART UNKNOWN REASON OUTSIDE GUIDELINES,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART VISIT DATE,ART,ART,Y,N,N,Y,N,Y
HMIS,DHIS,ART WHO STAGE 3,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART WHO STAGE 4,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART WOMEN RECEIVED DEPO AT ART IN THE LAST QUARTER,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ART WOMEN RECEIVED DEPO AT PRE ART IN THE LAST QUARTER,ART,ART,Y,N,N,Y,N,N
HMIS,DHIS,ASTHMA ADMISSION,ASTHMA,,N,N,N,N,N,N
HMIS,DHIS,ASTHMA INPATIENT DEATH,ASTHMA,,N,N,N,N,N,N
HMIS,DHIS,ASTHMA NEW,ASTHMA,,N,N,N,N,N,N
HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION ANC PMTC,B,ANC,Y,Y,N,N,N,N
HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION OPD,B,SS,N,Y,N,N,N,N
HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION OTHER,B,SS,N,Y,N,N,N,N
HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION PRE ART ART,B,ART,Y,Y,N,Y,N,N
HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION TB,B,SS,N,Y,Y,N,N,N
HMIS,DHIS,BILHARZIA ADMISSION,BILHARZIA,,N,N,N,N,N,N
HMIS,DHIS,BILHARZIA INPATIENT DEATH,BILHARZIA,,N,N,N,N,N,N
HMIS,DHIS,CANCER # OF COMMUNITY MEETINGS COMMEMORATION DAYS,CANCER,ONC,N,Y,N,N,N,N
HMIS,DHIS,CANCER # OF FILM SHOWS,CANCER,ONC,N,Y,N,N,N,N
HMIS,DHIS,CANCER # OF INTERACTIVE DRAMA SESSIONS,CANCER,ONC,N,Y,N,N,N,N
HMIS,DHIS,CANCER # OF ROAD SHOWS,CANCER,ONC,N,Y,N,N,N,N
HMIS,DHIS,CANCER DISTRICT HOSPITAL,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER FLIPCHART,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER HEALTH CENTRE,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER LEAFLETS,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER NONE,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER OTHER,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER POSTERS,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER RURAL COMM HOSP,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CANCER TOTAL# PROVIDED IN THIS QUARTER,CANCER,ONC,N,Y,N,N,N,N
HMIS,DHIS,CANCER TV DVDS,CANCER,ONC,N,N,N,N,N,N
HMIS,DHIS,CATARACT ADMISSION,CATARACT,,N,N,N,N,N,N
HMIS,DHIS,CATARACT INPATIENT DEATH,CATARACT,,N,N,N,N,N,N
HMIS,DHIS,CATARACT NEW,CATARACT,,N,N,N,N,N,N
HMIS,DHIS,CBD CLIENT AGE 19 25,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD CLIENT AGE 26 35,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD CLIENT AGE 36 49,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD CLIENT AGE<18,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD CLIENTS CHANGING METHODS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD CONTINUING CLIENTS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD DEPO,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD HEALTH EDUCATION MESSAGES F,CBD,CBD,N,Y,N,N,N,N
HMIS,DHIS,CBD HEALTH EDUCATION MESSAGES M,CBD,CBD,N,Y,N,N,N,N
HMIS,DHIS,CBD IMPLANTS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD IMPLANTS IMPLANON,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD IMPLANTS JADELLE,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD LOOP,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD LOSSES ADJUSTMENT +VE,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD LOSSES ADJUSTMENT VE,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD NEW CLIENTS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD NEW QUANTITY ON HAND,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD PHYSICAL EXAMINATIONS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD QUANTITY DISPENSED,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD QUANTITY ISSUED,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD QUANTITY ON HAND,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD RETURNING CLIENTS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD SIDE EFFECTS,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBD TUBAL LIGATION,CBD,CBD,N,N,N,N,N,N
HMIS,DHIS,CBMNC # OF 1ST HOME VISITS TO MOTHER NEWBORNS WITHIN 3 DAYS OF DELIVERY,CBMNC,CBMNC,N,Y,N,N,Y,N
HMIS,DHIS,CBMNC # OF 1ST HOME VISITS TO PREGNANT WOMEN CONDUCTED THIS MONTH,CBMNC,CBMNC,N,Y,N,N,Y,N
HMIS,DHIS,CBMNC # OF HOME VISITS TO MOTHERS NEWBORNS WITHIN 1 WEEK OF DELIVERY,CBMNC,CBMNC,N,Y,N,N,Y,N
HMIS,DHIS,CBMNC # OF NEWBORNS WITH 1 OR MORE DANGER SIGNS REFERRED TO HEALTH FACILITY,CBMNC,CBMNC,N,Y,N,N,N,N
HMIS,DHIS,CBMNC # OF PREGNANT WOMEN WITH 1 OR MORE DANGER SIGNS REFERRED TO HEALTH FACILITY,CBMNC,CBMNC,N,Y,N,N,Y,N
HMIS,DHIS,CBMNC # OF REPORTING HEALTH CENTRES,CBMNC,CBMNC,N,Y,N,N,N,N
HMIS,DHIS,CBMNC # OF SECOND HOME VISITS TO PREGNANT WOMEN CONDUCTED THIS MONTH,CBMNC,CBMNC,N,Y,N,N,Y,N
HMIS,DHIS,CBMNC # OF WOMEN WITH ONE OR MORE DANGER SIGN REFERRED TO HEALTH FACILITY AFTER DELIVERY,CBMNC,CBMNC,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # HSAS REPORTING THIS MONTH,CBMNH,CBMNH,N,Y,N,N,N,N
HMIS,DHIS,CBMNH # HSAS TRAINED IN CBMNC,CBMNH,CBMNC,N,Y,N,N,N,N
HMIS,DHIS,CBMNH # OF BABIES IDENTIFIED AS LBW  <2500G  BY HSA WITHIN 8 DAYS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF BIRTHS  HOME OR FACILITY  REGISTERED BY HSAS THIS MONTH,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF COMPLETED PREGNANCIES THIS MONTH,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF EARLY NEONATAL DEATHS  0 7 DAYS AFTER BIRTH  OCCURRED IN THE COMMUNITY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF ELIGIBLE LBW  BETWEEN 2000G AND 2500G  INITIATING COMMUNITY KMC,CBMNH,CBMNH,N,Y,N,N,N,N
HMIS,DHIS,CBMNH # OF HOME DELIVERIES REGISTERED BY HSAS THIS MONTH,CBMNH,CBMNH,N,Y,N,N,N,N
HMIS,DHIS,CBMNH # OF LBW NEWBORNS WHO ARE REFERRED FOR EXTRA CARE,CBMNH,CBMNH,N,Y,N,N,N,N
HMIS,DHIS,CBMNH # OF LIVE BIRTHS  HOME OR FACILITY  REGISTERED BY HSAS THIS MONTH,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF LIVE BIRTHS DELIVERED AT HOME REGISTERED BY HSAS THIS MONTH,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF NEW PREGNANCIES REGISTERED THIS MONTH,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF NEWBORNS BORN AT HOME WHO RECEIVE A HOME VISIT BY AN HSA WITHIN 24 HOURS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF NEWBORNS WHO RECEIVE AT LEAST 1 HOME VISIT FROM AN HSA WITHIN 3 DAYS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF NEWBORNS WHO RECEIVE AT LEAST 2 HOME VISITS FROM AN HSA WITHIN 8 DAYS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF NEWBORNS WITH AT LEAST ONE DANGER SIGN REFERRED BY AN HSA TO A HEALTH FACILITY,CBMNH,CBMNH,N,Y,N,N,N,N
HMIS,DHIS,CBMNH # OF PREGNANT WOMEN WHO HAVE A COMPLETE BIRTH PLAN BY THE END OF THIRD TRIMESTER,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF PREGNANT WOMEN WHO RECEIVE AT LEAST ONE HOME VISIT BY AN HSA,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF PREGNANT WOMEN WITH AT LEAST ONE DANGER SIGN REFERRED BY AN HSA TO A HEALTH FACILITY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF WOMEN WHO DELIVERED AT HOME WHO RECEIVED POSTNATAL HOME VISIT WITHIN 24 HRS OF DELIVERY BY A HSA,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF WOMEN WHO DIED DURING DELIVERY AND WITHIN 8 DAYS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF WOMEN WHO DIED DURING PREGNANCY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF WOMEN WHO RECEIVE AT LEAST 1 POSTNATAL HOME VISIT BY AN HSA WITHIN 3 DAYS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH # OF WOMEN WHO RECEIVE AT LEAST 2 POSTNATAL HOME VISITS BY AN HSA WITHIN 8 DAYS OF DELIVERY,CBMNH,CBMNH,N,Y,N,N,Y,N
HMIS,DHIS,CBMNH HF CATCHMENT POPULATION,CBMNH,CBMNH,N,N,N,N,N,N
HMIS,DHIS,CC 1 YEAR FOLLOW UP <30,CC,CC,N,N,N,N,N,N
HMIS,DHIS,CC 1 YEAR FOLLOW UP >45,CC,CC,N,N,N,N,N,N
HMIS,DHIS,CC 1 YEAR FOLLOW UP 30 45,CC,CC,N,N,N,N,N,N
HMIS,DHIS,CC 1 YEAR FOLLOW UP HIV,CC,HIV,Y,N,N,N,N,N
HMIS,DHIS,CC 1 YEAR FOLLOW UP HIV+,CC,CC,N,N,N,N,N,N
